OrderID,Date,Product,Category,Quantity,UnitPrice,DiscountNum,City,Manager,Segment,Cost,Revenue,Profit
ORD-2307-00809,2023-07-26,T-Shirt Cotton,Clothing,7,12.19,0.05,Saint Petersburg,Smirnova,B2C,66.43,81.06,14.63
ORD-2403-00810,2024-03-17,Jacket Wind,Clothing,3,54.88,0.05,Novosibirsk,Smirnova,B2B,112.17,156.41,44.24
ORD-2311-00811,2023-11-01,Backpack 30L,Outdoor,4,362.11,0.1,Nizhny Novgorod,Sidorov,B2C,1104.36,1303.6,199.24
ORD-2503-00812,2025-03-02,Jacket Wind,Clothing,1,62.67,0.2,Novosibirsk,Unknown,B2C,45.53,50.14,4.61
ORD-2412-00813,2024-12-23,Jeans Slim,Clothing,3,53.56,0.0,Moscow,Unknown,B2C,98.79,160.68,61.89
ORD-2504-00814,2025-04-27,Monitor 24,Office,4,265.28,0.0,Novosibirsk,Ivanov,B2C,890.56,1061.12,170.56
ORD-2311-00815,2023-11-08,Desk Chair,Office,4,219.24,0.05,Yekaterinburg,Unknown,B2C,743.6,833.11,89.51
ORD-2504-00816,2025-04-28,Building Blocks,Toys,6,11.42,0.15,Yekaterinburg,Ivanov,B2C,52.02,58.24,6.22
ORD-2410-00817,2024-10-07,Tablet Mini,Electronics,2,1005.21,0.05,Nizhny Novgorod,Sidorov,B2C,1361.78,1909.9,548.12
ORD-2508-00818,2025-08-20,Thermo Bottle,Outdoor,6,121.45,0.05,Yekaterinburg,Sidorov,B2C,539.88,692.26,152.38
ORD-2312-00819,2023-12-18,Jeans Slim,Clothing,6,125.55,0.15,Moscow,Ivanov,B2C,622.38,640.3,17.92
ORD-2410-00820,2024-10-29,Blender Max,Home,6,186.87,0.0,Moscow,Orlov,B2C,875.7,1121.22,245.52
ORD-2509-00821,2025-09-24,Paper A4,Office,4,176.95,0.05,Nizhny Novgorod,Kuznetsov,B2B,573.04,672.41,99.37
ORD-2304-00822,2023-04-12,Bike Helmet,Outdoor,3,124.95,0.0,Yekaterinburg,Unknown,B2B,288.51,374.85,86.34
ORD-2412-00823,2024-12-06,Laptop Air,Electronics,7,350.8,0.0,Nizhny Novgorod,Volkova,B2C,1700.16,2455.6,755.44
ORD-2411-00824,2024-11-24,Backpack 30L,Outdoor,1,36.06,0.0,Yekaterinburg,Petrova,B2C,29.45,36.06,6.61
ORD-2401-00825,2024-01-25,Air Purifier,Home,7,162.66,0.0,Moscow,Volkova,B2C,825.3,1138.62,313.32
ORD-2410-00826,2024-10-31,Laptop Air,Electronics,3,541.35,0.0,Saint Petersburg,Orlov,B2C,979.5,1624.05,644.55
ORD-2405-00827,2024-05-03,Board Game,Toys,5,25.95,0.0,Moscow,Smirnova,B2C,92.55,129.75,37.2
ORD-2310-00828,2023-10-13,Building Blocks,Toys,1,84.31,0.0,Yekaterinburg,Ivanov,B2C,51.21,84.31,33.1
ORD-2409-00829,2024-09-19,Backpack 30L,Outdoor,6,462.03,0.05,Saint Petersburg,Unknown,B2B,2013.12,2633.57,620.45
ORD-2411-00830,2024-11-25,Building Blocks,Toys,1,47.9,0.1,Novosibirsk,Ivanov,B2B,30.85,43.11,12.26
ORD-2407-00831,2024-07-14,Lamp LED,Home,3,212.04,0.15,Moscow,Ivanov,B2C,524.31,540.7,16.39
ORD-2307-00832,2023-07-02,Vacuum 3000,Home,1,226.86,0.0,Moscow,Volkova,B2C,177.78,226.86,49.08
ORD-2409-00833,2024-09-14,Vacuum 3000,Home,3,216.47,0.0,Moscow,Unknown,B2C,510.0,649.41,139.41
ORD-2412-00834,2024-12-23,Puzzle 1000,Toys,3,120.24,0.0,Novosibirsk,Kuznetsov,B2C,242.34,360.72,118.38
ORD-2309-00835,2023-09-19,Puzzle 1000,Toys,3,103.86,0.0,Kazan,Orlov,B2C,228.54,311.58,83.04
ORD-2503-00836,2025-03-23,Printer Jet,Office,1,349.51,0.0,Saint Petersburg,Sidorov,B2C,213.78,349.51,135.73
ORD-2306-00837,2023-06-16,Jeans Slim,Clothing,3,182.2,0.0,Novosibirsk,Smirnova,B2C,374.73,546.6,171.87
ORD-2302-00838,2023-02-23,Keyboard Mech,Office,7,223.23,0.0,Novosibirsk,Ivanov,B2C,970.62,1562.61,591.99
ORD-2312-00839,2023-12-26,T-Shirt Cotton,Clothing,2,207.78,0.0,Yekaterinburg,Unknown,B2C,262.24,415.56,153.32
ORD-2312-00840,2023-10-12,Cap Sport,Clothing,6,88.21,0.05,Moscow,Kuznetsov,B2B,351.06,502.8,151.74
ORD-2306-00841,2023-06-24,Laptop Air,Electronics,7,324.76,0.0,Novosibirsk,Unknown,B2C,1915.76,2273.32,357.56
ORD-2411-00842,2024-11-21,Printer Jet,Office,3,127.53,0.1,Yekaterinburg,Kuznetsov,B2C,312.81,344.33,31.52
ORD-2501-00843,2025-01-29,Jacket Wind,Clothing,5,47.03,0.0,Novosibirsk,Smirnova,B2C,151.3,235.15,83.85
ORD-2503-00844,2025-03-09,Blender Max,Home,4,198.85,0.1,Moscow,Unknown,B2B,562.72,715.86,153.14
ORD-2303-00845,2023-03-15,Cap Sport,Clothing,1,164.58,0.0,Moscow,Sidorov,B2C,112.38,164.58,52.2
ORD-2411-00846,2024-11-28,Headphones Pro,Electronics,5,897.04,0.05,Novosibirsk,Kuznetsov,B2B,3398.85,4260.94,862.09
ORD-2505-00847,2025-05-27,Lamp LED,Home,5,82.54,0.0,Kazan,Petrova,B2C,302.6,412.7,110.1
ORD-2506-00848,2025-06-27,Monitor 24,Office,3,184.09,0.1,Yekaterinburg,Smirnova,B2B,341.28,497.04,155.76
ORD-2307-00849,2023-07-10,Camera Zoom,Electronics,5,228.61,0.0,Nizhny Novgorod,Ivanov,B2C,839.5,1143.05,303.55
ORD-2507-00850,2025-07-28,Jeans Slim,Clothing,1,117.62,0.05,Novosibirsk,Ivanov,B2B,97.44,111.74,14.3
ORD-2502-00851,2025-02-10,Tent 2P,Outdoor,1,359.89,0.0,Saint Petersburg,Sidorov,B2C,225.65,359.89,134.24
ORD-2410-00852,2024-10-17,Puzzle 1000,Toys,1,36.73,0.0,Kazan,Sidorov,B2B,22.26,36.73,14.47
ORD-2502-00853,2025-02-08,Monitor 24,Office,4,302.69,0.0,Novosibirsk,Volkova,B2B,783.8,1210.76,426.96
ORD-2312-00854,2023-12-01,Paper A4,Office,1,301.13,0.0,Kazan,Unknown,B2C,210.06,301.13,91.07
ORD-2506-00855,2025-06-21,Smartphone X,Electronics,7,896.33,0.2,Yekaterinburg,Orlov,B2C,3825.92,5019.45,1193.53
ORD-2404-00856,2024-04-17,Vacuum 3000,Home,2,248.02,0.0,Moscow,Ivanov,B2C,401.34,496.04,94.7
ORD-2411-00857,2024-11-25,Thermo Bottle,Outdoor,3,339.44,0.0,Yekaterinburg,Smirnova,B2B,827.91,1018.32,190.41
ORD-2406-00858,2024-06-27,Headphones Pro,Electronics,4,411.75,0.0,Novosibirsk,Sidorov,B2B,1083.6,1647.0,563.4
ORD-2504-00859,2025-04-15,Vacuum 3000,Home,2,230.97,0.05,Yekaterinburg,Smirnova,B2C,314.2,438.84,124.64
ORD-2505-00860,2025-05-25,Paper A4,Office,4,236.91,0.1,Saint Petersburg,Petrova,B2C,596.88,852.88,256.0
ORD-2301-00861,2023-01-21,Tent 2P,Outdoor,4,311.93,0.0,Yekaterinburg,Kuznetsov,B2C,1007.52,1247.72,240.2
ORD-2310-00862,2023-10-08,Hiking Boots,Outdoor,6,64.24,0.0,Yekaterinburg,Ivanov,B2B,258.84,385.44,126.6
ORD-2404-00863,2024-04-25,Printer Jet,Office,7,130.8,0.1,Nizhny Novgorod,Kuznetsov,B2C,582.4,824.04,241.64
ORD-2305-00864,2023-05-03,Camera Zoom,Electronics,7,555.97,0.0,Yekaterinburg,Petrova,B2C,3143.63,3891.79,748.16
ORD-2506-00865,2025-06-04,Monitor 24,Office,3,235.83,0.0,Nizhny Novgorod,Sidorov,B2B,545.13,707.49,162.36
ORD-2307-00866,2023-07-08,Jeans Slim,Clothing,6,36.95,0.0,Saint Petersburg,Unknown,B2B,161.64,221.7,60.06
ORD-2301-00867,2023-01-21,Laptop Air,Electronics,5,827.27,0.2,Kazan,Ivanov,B2B,3421.75,3309.08,-112.67
ORD-2310-00868,2023-10-21,Backpack 30L,Outdoor,4,475.35,0.15,Yekaterinburg,Kuznetsov,B2C,1314.8,1616.19,301.39
ORD-2503-00869,2025-03-28,Blender Max,Home,6,33.68,0.05,Yekaterinburg,Sidorov,B2B,170.52,191.98,21.46
ORD-2401-00870,2024-01-04,Smartphone X,Electronics,4,721.18,0.1,Saint Petersburg,Kuznetsov,B2C,1961.92,2596.25,634.33
ORD-2308-00871,2023-08-03,Bike Helmet,Outdoor,5,317.39,0.0,Kazan,Smirnova,B2B,1214.35,1586.95,372.6
ORD-2310-00872,2023-10-24,Doll Classic,Toys,2,90.55,0.0,Saint Petersburg,Unknown,B2C,132.24,181.1,48.86
ORD-2303-00873,2023-03-30,Monitor 24,Office,5,287.96,0.1,Novosibirsk,Petrova,B2C,948.85,1295.82,346.97
ORD-2309-00874,2023-09-17,Backpack 30L,Outdoor,5,338.73,0.15,Saint Petersburg,Unknown,B2C,1359.7,1439.6,79.9
ORD-2312-00875,2023-12-20,Building Blocks,Toys,5,48.59,0.0,Nizhny Novgorod,Smirnova,B2C,203.9,242.95,39.05
ORD-2408-00876,2024-08-05,Board Game,Toys,4,87.11,0.05,Saint Petersburg,Petrova,B2C,291.68,331.02,39.34
ORD-2401-00877,2024-01-15,Sneakers Run,Clothing,4,218.45,0.0,Moscow,Sidorov,B2C,701.8,873.8,172.0
ORD-2301-00878,2023-01-14,Doll Classic,Toys,6,39.82,0.0,Kazan,Kuznetsov,B2C,155.16,238.92,83.76
ORD-2505-00879,2025-05-02,Hiking Boots,Outdoor,3,133.62,0.0,Moscow,Sidorov,B2B,286.65,400.86,114.21
ORD-2410-00880,2024-10-20,Camera Zoom,Electronics,1,502.38,0.05,Novosibirsk,Sidorov,B2C,387.79,477.26,89.47
ORD-2505-00881,2025-05-03,Cap Sport,Clothing,1,15.43,0.2,Moscow,Petrova,B2C,9.66,12.34,2.68
ORD-2304-00882,2023-04-29,Headphones Pro,Electronics,4,774.0,0.05,Yekaterinburg,Unknown,B2C,2228.68,2941.2,712.52
ORD-2305-00883,2023-05-21,Headphones Pro,Electronics,4,471.89,0.0,Yekaterinburg,Unknown,B2C,1473.96,1887.56,413.6
ORD-2312-00884,2023-12-03,Blender Max,Home,2,99.74,0.0,Kazan,Ivanov,B2C,136.92,199.48,62.56
ORD-2506-00885,2025-06-07,Bike Helmet,Outdoor,3,334.01,0.05,Yekaterinburg,Orlov,B2C,732.63,951.93,219.3
ORD-2506-00886,2025-06-11,Doll Classic,Toys,7,27.76,0.0,Moscow,Volkova,B2B,135.1,194.32,59.22
ORD-2311-00887,2023-11-11,Cap Sport,Clothing,4,140.87,0.05,Moscow,Sidorov,B2B,372.2,535.31,163.11
ORD-2308-00888,2023-08-12,Puzzle 1000,Toys,4,11.57,0.1,Moscow,Ivanov,B2B,28.68,41.65,12.97
ORD-2412-00889,2024-12-19,Camera Zoom,Electronics,1,204.89,0.0,Novosibirsk,Unknown,B2B,153.22,204.89,51.67
ORD-2408-00890,2024-08-07,Building Blocks,Toys,4,116.95,0.0,Saint Petersburg,Unknown,B2C,283.88,467.8,183.92
ORD-2303-00891,2023-03-21,Keyboard Mech,Office,1,98.52,0.05,Novosibirsk,Smirnova,B2C,71.59,93.59,22.0
ORD-2302-00892,2023-02-07,Laptop Air,Electronics,1,295.22,0.0,Novosibirsk,Ivanov,B2C,217.5,295.22,77.72
ORD-2308-00893,2023-08-21,RC Car,Toys,3,108.11,0.0,Novosibirsk,Ivanov,B2C,275.55,324.33,48.78
ORD-2502-00894,2025-02-24,Jacket Wind,Clothing,2,14.06,0.0,Nizhny Novgorod,Kuznetsov,B2C,20.36,28.12,7.76
ORD-2303-00895,2023-03-31,Laptop Air,Electronics,4,741.02,0.05,Saint Petersburg,Kuznetsov,B2C,2067.68,2815.88,748.2
ORD-2406-00896,2024-06-14,Headphones Pro,Electronics,3,1013.43,0.0,Moscow,Ivanov,B2C,1975.47,3040.29,1064.82
ORD-2406-00897,2024-06-05,Building Blocks,Toys,2,88.17,0.05,Kazan,Sidorov,B2C,135.3,167.52,32.22
ORD-2503-00898,2025-03-30,Monitor 24,Office,3,289.2,0.0,Moscow,Volkova,B2B,597.09,867.6,270.51
ORD-2406-00899,2024-06-21,Camera Zoom,Electronics,3,378.18,0.0,Yekaterinburg,Smirnova,B2C,929.52,1134.54,205.02
ORD-2407-00900,2024-07-29,RC Car,Toys,7,8.89,0.05,Saint Petersburg,Orlov,B2C,48.44,59.12,10.68
ORD-2308-00901,2023-08-07,Hiking Boots,Outdoor,1,156.08,0.0,Nizhny Novgorod,Kuznetsov,B2C,130.23,156.08,25.85
ORD-2306-00902,2023-06-27,Doll Classic,Toys,3,110.81,0.0,Nizhny Novgorod,Petrova,B2C,216.51,332.43,115.92
ORD-2503-00903,2025-03-09,Jacket Wind,Clothing,2,113.92,0.0,Nizhny Novgorod,Volkova,B2C,176.16,227.84,51.68
ORD-2407-00904,2024-07-30,RC Car,Toys,5,88.61,0.0,Saint Petersburg,Unknown,B2C,366.55,443.05,76.5
ORD-2412-00905,2024-12-16,Building Blocks,Toys,1,29.03,0.0,Kazan,Unknown,B2B,22.04,29.03,6.99
ORD-2412-00906,2024-12-18,Keyboard Mech,Office,7,294.04,0.1,Novosibirsk,Volkova,B2B,1252.3,1852.45,600.15
ORD-2308-00907,2023-08-14,Air Purifier,Home,2,90.76,0.0,Nizhny Novgorod,Smirnova,B2C,129.7,181.52,51.82
ORD-2409-00908,2024-08-09,Vacuum 3000,Home,5,208.87,0.0,Kazan,Volkova,B2C,711.85,1044.35,332.5
ORD-2412-00909,2024-12-19,Blender Max,Home,5,199.49,0.05,Yekaterinburg,Ivanov,B2B,758.45,947.58,189.13
ORD-2502-00910,2025-02-26,Tent 2P,Outdoor,4,289.28,0.0,Nizhny Novgorod,Ivanov,B2B,775.04,1157.12,382.08
ORD-2306-00911,2023-06-29,Backpack 30L,Outdoor,5,44.71,0.0,Yekaterinburg,Petrova,B2C,159.0,223.55,64.55
ORD-2407-00912,2024-07-24,Sneakers Run,Clothing,6,185.55,0.1,Saint Petersburg,Ivanov,B2C,943.14,1001.97,58.83
ORD-2402-00913,2024-02-16,Jeans Slim,Clothing,6,148.68,0.0,Nizhny Novgorod,Petrova,B2B,540.78,892.08,351.3
ORD-2312-00914,2023-12-02,Laptop Air,Electronics,6,328.43,0.1,Kazan,Smirnova,B2C,1202.22,1773.52,571.3
ORD-2301-00915,2023-01-04,Building Blocks,Toys,3,59.27,0.15,Kazan,Kuznetsov,B2C,141.81,151.14,9.33
ORD-2406-00916,2024-06-16,Headphones Pro,Electronics,7,707.33,0.0,Yekaterinburg,Ivanov,B2C,3752.21,4951.31,1199.1
ORD-2507-00917,2025-07-05,Air Purifier,Home,1,216.09,0.1,Saint Petersburg,Unknown,B2C,141.92,194.48,52.56
ORD-2409-00918,2024-09-03,Headphones Pro,Electronics,1,1206.6,0.0,Novosibirsk,Petrova,B2B,997.14,1206.6,209.46
ORD-2505-00919,2025-05-20,Jacket Wind,Clothing,7,103.59,0.0,Moscow,Orlov,B2C,442.82,725.13,282.31
ORD-2312-00920,2023-12-10,Hiking Boots,Outdoor,3,440.11,0.15,Yekaterinburg,Kuznetsov,B2B,985.17,1122.28,137.11
ORD-2308-00921,2023-08-02,Jeans Slim,Clothing,7,125.66,0.15,Saint Petersburg,Kuznetsov,B2C,580.02,747.68,167.66
ORD-2501-00922,2025-01-14,Thermo Bottle,Outdoor,5,362.65,0.0,Novosibirsk,Volkova,B2C,1327.85,1813.25,485.4
ORD-2411-00923,2024-11-13,Desk Chair,Office,1,109.41,0.0,Kazan,Petrova,B2C,73.09,109.41,36.32
ORD-2507-00924,2025-07-28,Jacket Wind,Clothing,4,40.96,0.1,Nizhny Novgorod,Petrova,B2C,136.68,147.46,10.78
ORD-2405-00925,2024-05-04,Headphones Pro,Electronics,1,214.94,0.1,Kazan,Orlov,B2B,174.91,193.45,18.54
ORD-2508-00926,2025-08-12,Backpack 30L,Outdoor,1,484.81,0.2,Kazan,Smirnova,B2B,308.36,387.85,79.49
ORD-2409-00927,2024-09-22,Doll Classic,Toys,2,27.77,0.0,Moscow,Unknown,B2B,44.6,55.54,10.94
ORD-2312-00928,2023-12-27,Jacket Wind,Clothing,1,19.48,0.0,Yekaterinburg,Volkova,B2C,13.52,19.48,5.96
ORD-2410-00929,2024-10-15,Keyboard Mech,Office,3,375.78,0.05,Saint Petersburg,Smirnova,B2C,719.46,1070.97,351.51
ORD-2312-00930,2023-12-20,Paper A4,Office,4,44.97,0.1,Kazan,Orlov,B2C,145.8,161.89,16.09
ORD-2312-00931,2023-12-12,Board Game,Toys,2,72.7,0.0,Novosibirsk,Ivanov,B2C,101.48,145.4,43.92
ORD-2304-00932,2023-04-01,Paper A4,Office,3,156.84,0.15,Yekaterinburg,Ivanov,B2B,328.23,399.94,71.71
ORD-2304-00933,2023-09-04,Puzzle 1000,Toys,3,7.55,0.05,Novosibirsk,Sidorov,B2B,18.39,21.52,3.13
ORD-2410-00934,2024-10-13,Paper A4,Office,3,241.71,0.1,Saint Petersburg,Orlov,B2B,475.47,652.62,177.15
ORD-2509-00935,2025-09-14,Lamp LED,Home,1,147.77,0.0,Moscow,Unknown,B2C,100.85,147.77,46.92
ORD-2509-00936,2025-09-18,Blender Max,Home,2,126.59,0.1,Yekaterinburg,Unknown,B2C,197.84,227.86,30.02
ORD-2309-00937,2023-09-19,Tablet Mini,Electronics,4,1206.76,0.0,Saint Petersburg,Orlov,B2C,3902.72,4827.04,924.32
ORD-2410-00938,2024-12-10,Desk Chair,Office,1,192.41,0.15,Nizhny Novgorod,Sidorov,B2C,135.45,163.55,28.1
ORD-2312-00939,2023-12-06,Hiking Boots,Outdoor,2,320.01,0.0,Nizhny Novgorod,Volkova,B2C,524.16,640.02,115.86
ORD-2406-00940,2024-06-26,Headphones Pro,Electronics,5,737.75,0.1,Saint Petersburg,Kuznetsov,B2C,2366.7,3319.88,953.18
ORD-2411-00941,2024-11-28,Laptop Air,Electronics,4,226.6,0.1,Yekaterinburg,Kuznetsov,B2C,641.44,815.76,174.32
ORD-2406-00942,2024-06-26,Lamp LED,Home,4,48.2,0.05,Novosibirsk,Sidorov,B2C,142.6,183.16,40.56
ORD-2407-00943,2024-07-25,Tablet Mini,Electronics,3,223.32,0.0,Novosibirsk,Smirnova,B2C,437.7,669.96,232.26
ORD-2311-00944,2023-11-17,Thermo Bottle,Outdoor,4,32.12,0.0,Moscow,Volkova,B2B,88.16,128.48,40.32
ORD-2303-00945,2023-03-20,Printer Jet,Office,1,256.64,0.0,Saint Petersburg,Smirnova,B2C,154.71,256.64,101.93
ORD-2304-00946,2023-04-27,Monitor 24,Office,2,249.62,0.1,Novosibirsk,Petrova,B2C,398.36,449.32,50.96
ORD-2301-00947,2023-01-23,Doll Classic,Toys,2,28.64,0.05,Yekaterinburg,Sidorov,B2C,43.4,54.42,11.02
ORD-2309-00948,2023-09-13,Lamp LED,Home,2,124.85,0.0,Kazan,Unknown,B2B,178.32,249.7,71.38
ORD-2501-00949,2025-01-31,Sneakers Run,Clothing,5,159.62,0.0,Novosibirsk,Kuznetsov,B2C,676.75,798.1,121.35
ORD-2508-00950,2025-11-08,Jeans Slim,Clothing,2,70.51,0.1,Saint Petersburg,Volkova,B2B,113.82,126.92,13.1
ORD-2304-00951,2023-10-04,Backpack 30L,Outdoor,3,311.1,0.0,Kazan,Ivanov,B2C,658.68,933.3,274.62
ORD-2411-00952,2024-11-29,Lamp LED,Home,6,74.05,0.2,Novosibirsk,Ivanov,B2C,368.22,355.44,-12.78
ORD-2504-00953,2025-04-07,Coffee Maker,Home,2,180.03,0.0,Kazan,Orlov,B2C,240.62,360.06,119.44
ORD-2310-00954,2023-10-19,Coffee Maker,Home,4,36.43,0.1,Saint Petersburg,Smirnova,B2B,109.44,131.15,21.71
ORD-2409-00955,2024-09-08,Monitor 24,Office,3,162.11,0.15,Moscow,Ivanov,B2C,324.69,413.38,88.69
ORD-2503-00956,2025-03-17,Tablet Mini,Electronics,7,649.82,0.0,Nizhny Novgorod,Unknown,B2B,3754.17,4548.74,794.57
ORD-2401-00957,2024-01-21,Keyboard Mech,Office,4,342.89,0.05,Kazan,Kuznetsov,B2C,840.16,1302.98,462.82
ORD-2404-00958,2024-04-19,Backpack 30L,Outdoor,3,284.05,0.1,Novosibirsk,Sidorov,B2C,594.18,766.94,172.76
ORD-2401-00959,2024-03-01,Monitor 24,Office,1,198.03,0.1,Kazan,Unknown,B2B,130.06,178.23,48.17
ORD-2307-00960,2023-07-10,Camera Zoom,Electronics,6,190.37,0.0,Kazan,Orlov,B2C,928.44,1142.22,213.78
ORD-2409-00961,2024-09-02,Lamp LED,Home,3,139.26,0.0,Nizhny Novgorod,Ivanov,B2C,290.19,417.78,127.59
ORD-2502-00962,2025-02-17,Building Blocks,Toys,1,65.79,0.0,Yekaterinburg,Volkova,B2B,40.74,65.79,25.05
ORD-2506-00963,2025-06-29,Paper A4,Office,4,213.92,0.0,Moscow,Smirnova,B2C,671.92,855.68,183.76
ORD-2312-00964,2023-12-19,Paper A4,Office,1,193.6,0.15,Saint Petersburg,Sidorov,B2C,118.57,164.56,45.99
ORD-2505-00965,2025-05-20,Backpack 30L,Outdoor,1,125.22,0.15,Yekaterinburg,Smirnova,B2C,105.45,106.44,0.99
ORD-2402-00966,2024-02-28,Jacket Wind,Clothing,6,75.65,0.1,Saint Petersburg,Kuznetsov,B2C,324.24,408.51,84.27
ORD-2404-00967,2024-04-13,Jeans Slim,Clothing,4,11.07,0.05,Yekaterinburg,Unknown,B2C,32.04,42.07,10.03
ORD-2403-00968,2024-03-10,RC Car,Toys,4,37.92,0.05,Novosibirsk,Smirnova,B2C,101.4,144.1,42.7
ORD-2404-00969,2024-04-07,Air Purifier,Home,5,37.81,0.05,Kazan,Ivanov,B2C,141.75,179.6,37.85
ORD-2308-00970,2023-08-31,Board Game,Toys,3,110.61,0.05,Nizhny Novgorod,Volkova,B2C,265.53,315.24,49.71
ORD-2304-00971,2023-04-12,Camera Zoom,Electronics,1,1012.61,0.0,Nizhny Novgorod,Sidorov,B2C,658.21,1012.61,354.4
ORD-2309-00972,2023-09-30,Blender Max,Home,7,61.81,0.0,Novosibirsk,Smirnova,B2C,349.79,432.67,82.88
ORD-2502-00973,2025-02-02,Desk Chair,Office,2,275.6,0.15,Nizhny Novgorod,Smirnova,B2C,400.2,468.52,68.32
ORD-2311-00974,2023-11-29,Camera Zoom,Electronics,2,255.45,0.0,Kazan,Petrova,B2B,393.12,510.9,117.78
ORD-2302-00975,2023-02-23,Bike Helmet,Outdoor,4,45.65,0.1,Yekaterinburg,Ivanov,B2B,109.68,164.34,54.66
ORD-2306-00976,2023-06-06,T-Shirt Cotton,Clothing,1,114.97,0.0,Moscow,Orlov,B2C,79.32,114.97,35.65
ORD-2311-00977,2023-11-09,Vacuum 3000,Home,2,215.39,0.05,Kazan,Ivanov,B2C,296.94,409.24,112.3
ORD-2412-00978,2024-12-07,Bike Helmet,Outdoor,2,265.41,0.0,Novosibirsk,Ivanov,B2B,431.76,530.82,99.06
ORD-2405-00979,2024-05-21,Keyboard Mech,Office,5,96.98,0.2,Saint Petersburg,Volkova,B2C,388.15,387.92,-0.23
ORD-2402-00980,2024-02-17,Printer Jet,Office,6,194.52,0.0,Yekaterinburg,Kuznetsov,B2C,794.88,1167.12,372.24
ORD-2503-00981,2025-03-26,Paper A4,Office,3,329.97,0.1,Nizhny Novgorod,Smirnova,B2B,762.48,890.92,128.44
ORD-2506-00982,2025-06-18,Jeans Slim,Clothing,3,61.72,0.0,Nizhny Novgorod,Ivanov,B2B,136.98,185.16,48.18
ORD-2311-00983,2023-11-14,Cap Sport,Clothing,7,16.43,0.0,Nizhny Novgorod,Unknown,B2C,94.43,115.01,20.58
ORD-2311-00984,2023-11-03,Building Blocks,Toys,2,103.85,0.0,Moscow,Ivanov,B2C,148.48,207.7,59.22
ORD-2306-00985,2023-06-18,Bike Helmet,Outdoor,6,334.72,0.0,Moscow,Ivanov,B2C,1636.74,2008.32,371.58
ORD-2505-00986,2025-05-12,Desk Chair,Office,6,221.8,0.1,Novosibirsk,Ivanov,B2C,885.18,1197.72,312.54
ORD-2501-00987,2025-01-02,Doll Classic,Toys,5,78.76,0.0,Moscow,Unknown,B2C,246.9,393.8,146.9
ORD-2411-00988,2024-11-03,Paper A4,Office,3,340.53,0.15,Moscow,Ivanov,B2B,632.61,868.35,235.74
ORD-2506-00989,2025-06-13,Headphones Pro,Electronics,7,774.62,0.1,Kazan,Petrova,B2C,3767.75,4880.11,1112.36
ORD-2407-00990,2024-07-20,Tent 2P,Outdoor,6,365.71,0.0,Kazan,Kuznetsov,B2C,1862.64,2194.26,331.62
ORD-2505-00991,2025-05-21,Headphones Pro,Electronics,6,756.45,0.0,Nizhny Novgorod,Unknown,B2C,3247.86,4538.7,1290.84
ORD-2311-00992,2023-11-22,Hiking Boots,Outdoor,5,50.69,0.0,Moscow,Volkova,B2C,164.65,253.45,88.8
ORD-2311-00993,2023-07-11,Building Blocks,Toys,5,46.07,0.05,Saint Petersburg,Volkova,B2C,141.85,218.83,76.98
ORD-2409-00994,2024-09-23,Building Blocks,Toys,1,11.65,0.1,Kazan,Volkova,B2C,8.66,10.49,1.83
ORD-2410-00995,2024-10-25,Laptop Air,Electronics,7,532.83,0.0,Novosibirsk,Sidorov,B2C,2590.98,3729.81,1138.83
ORD-2402-00996,2024-02-03,Jacket Wind,Clothing,2,84.22,0.0,Yekaterinburg,Unknown,B2C,114.22,168.44,54.22
ORD-2305-00997,2023-05-31,T-Shirt Cotton,Clothing,7,66.58,0.0,Nizhny Novgorod,Smirnova,B2B,387.24,466.06,78.82
ORD-2302-00998,2023-02-01,Monitor 24,Office,4,193.3,0.1,Yekaterinburg,Kuznetsov,B2C,561.36,695.88,134.52
ORD-2406-00999,2024-06-14,Tent 2P,Outdoor,4,124.8,0.0,Yekaterinburg,Orlov,B2C,397.4,499.2,101.8
ORD-2503-01000,2025-03-05,Paper A4,Office,2,119.73,0.05,Moscow,Unknown,B2C,172.28,227.49,55.21
ORD-2501-01001,2025-01-17,Doll Classic,Toys,1,24.06,0.0,Saint Petersburg,Unknown,B2C,17.97,24.06,6.09
ORD-2412-01002,2024-12-26,Backpack 30L,Outdoor,2,123.08,0.0,Nizhny Novgorod,Ivanov,B2C,199.54,246.16,46.62
ORD-2505-01003,2025-05-14,T-Shirt Cotton,Clothing,7,28.86,0.0,Nizhny Novgorod,Orlov,B2C,171.5,202.02,30.52
ORD-2310-01004,2023-10-15,Desk Chair,Office,2,29.35,0.0,Saint Petersburg,Petrova,B2C,42.24,58.7,16.46
ORD-2405-01005,2024-05-02,Keyboard Mech,Office,1,152.17,0.05,Yekaterinburg,Ivanov,B2B,118.75,144.56,25.81
ORD-2506-01006,2025-06-06,Blender Max,Home,4,239.7,0.1,Kazan,Sidorov,B2B,784.84,862.92,78.08
ORD-2407-01007,2024-07-12,Tablet Mini,Electronics,6,1124.71,0.05,Yekaterinburg,Orlov,B2C,5470.56,6410.85,940.29
ORD-2505-01008,2025-05-28,Puzzle 1000,Toys,6,77.15,0.0,Kazan,Smirnova,B2C,385.38,462.9,77.52
ORD-2409-01009,2024-09-03,Lamp LED,Home,2,277.42,0.0,Saint Petersburg,Volkova,B2C,441.84,554.84,113.0
ORD-2311-01010,2023-11-20,Hiking Boots,Outdoor,1,447.43,0.0,Kazan,Unknown,B2C,272.97,447.43,174.46
